sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
209,0.4,11,4,1|4|7|10,2011_10_03_drive_0027_0000000706|2011_10_03_drive_0027_0000000710|2011_10_03_drive_0027_0000000713|2011_10_03_drive_0027_0000000716,4,1|4|7|10,2011_10_03_drive_0027_0000000706|2011_10_03_drive_0027_0000000710|2011_10_03_drive_0027_0000000713|2011_10_03_drive_0027_0000000716,1.0,1.0,2.939,0
210,0.4,18,7,0|6|7|8|11|13|16,2011_10_03_drive_0027_0000000829|2011_10_03_drive_0027_0000000836|2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000838|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000846,8,0|6|7|8|11|13|16|17,2011_10_03_drive_0027_0000000829|2011_10_03_drive_0027_0000000836|2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000838|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000846|2011_10_03_drive_0027_0000000847,0.875,1.0,1.718,0
211,0.4,12,5,1|3|6|8|10,2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000839|2011_10_03_drive_0027_0000000842|2011_10_03_drive_0027_0000000844|2011_10_03_drive_0027_0000000846,5,1|3|6|8|10,2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000839|2011_10_03_drive_0027_0000000842|2011_10_03_drive_0027_0000000844|2011_10_03_drive_0027_0000000846,1.0,1.0,3.455,0
213,0.4,15,6,2|4|7|9|12|14,2011_10_03_drive_0027_0000001091|2011_10_03_drive_0027_0000001093|2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,9,0|1|2|4|7|9|12|13|14,2011_10_03_drive_0027_0000001089|2011_10_03_drive_0027_0000001090|2011_10_03_drive_0027_0000001091|2011_10_03_drive_0027_0000001093|2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001102|2011_10_03_drive_0027_0000001103,0.667,1.0,0.4,0
214,0.4,10,4,3|4|6|9,2011_10_03_drive_0027_0000001097|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001103,8,0|1|2|3|4|5|6|7,2011_10_03_drive_0027_0000001094|2011_10_03_drive_0027_0000001095|2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001097|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001099|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001101,0.375,0.75,5.065,0
215,0.4,7,3,3|4|5,2011_10_03_drive_0027_0000001179|2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181,4,3|4|5|6,2011_10_03_drive_0027_0000001179|2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181|2011_10_03_drive_0027_0000001182,0.75,1.0,2.003,0
216,0.4,15,6,2|5|7|8|9|10,2011_10_03_drive_0027_0000001182|2011_10_03_drive_0027_0000001185|2011_10_03_drive_0027_0000001187|2011_10_03_drive_0027_0000001188|2011_10_03_drive_0027_0000001189|2011_10_03_drive_0027_0000001190,11,0|1|2|4|5|7|8|9|10|13|14,2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181|2011_10_03_drive_0027_0000001182|2011_10_03_drive_0027_0000001184|2011_10_03_drive_0027_0000001185|2011_10_03_drive_0027_0000001187|2011_10_03_drive_0027_0000001188|2011_10_03_drive_0027_0000001189|2011_10_03_drive_0027_0000001190|2011_10_03_drive_0027_0000001193|2011_10_03_drive_0027_0000001194,0.545,1.0,4.82,0
218,0.4,9,4,1|2|4|8,2011_10_03_drive_0027_0000001250|2011_10_03_drive_0027_0000001251|2011_10_03_drive_0027_0000001253|2011_10_03_drive_0027_0000001257,4,1|2|4|8,2011_10_03_drive_0027_0000001250|2011_10_03_drive_0027_0000001251|2011_10_03_drive_0027_0000001253|2011_10_03_drive_0027_0000001257,1.0,1.0,0.826,0
219,0.4,15,6,1|2|6|7|10|11,2011_10_03_drive_0027_0000001345|2011_10_03_drive_0027_0000001346|2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001354|2011_10_03_drive_0027_0000001355,9,1|2|3|5|6|7|10|11|12,2011_10_03_drive_0027_0000001345|2011_10_03_drive_0027_0000001346|2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001349|2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001354|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356,0.667,1.0,0.976,0
220,0.4,15,6,3|4|7|8|11|14,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001358,7,2|3|4|7|8|11|14,2011_10_03_drive_0027_0000001346|2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001358,0.857,1.0,1.37,0
221,0.4,20,8,0|2|5|13|14|17|18|19,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001349|2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001360|2011_10_03_drive_0027_0000001361|2011_10_03_drive_0027_0000001364|2011_10_03_drive_0027_0000001365|2011_10_03_drive_0027_0000001366,15,0|1|2|4|5|6|7|10|11|13|14|15|17|18|19,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001349|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001354|2011_10_03_drive_0027_0000001357|2011_10_03_drive_0027_0000001358|2011_10_03_drive_0027_0000001360|2011_10_03_drive_0027_0000001361|2011_10_03_drive_0027_0000001362|2011_10_03_drive_0027_0000001364|2011_10_03_drive_0027_0000001365|2011_10_03_drive_0027_0000001366,0.533,1.0,4.036,0
222,0.4,12,5,2|3|9|10|11,2011_10_03_drive_0027_0000001528|2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537,11,0|1|2|3|4|5|7|8|9|10|11,2011_10_03_drive_0027_0000001526|2011_10_03_drive_0027_0000001527|2011_10_03_drive_0027_0000001528|2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537,0.455,1.0,6.245,0
223,0.4,12,5,1|5|6|7|11,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001540,5,1|5|6|7|11,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001540,1.0,1.0,1.997,0
224,0.4,12,5,1|6|7|8|11,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537|2011_10_03_drive_0027_0000001540,5,1|6|7|8|11,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537|2011_10_03_drive_0027_0000001540,1.0,1.0,2.42,0
225,0.4,9,4,0|2|6|8,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001537,5,0|2|4|6|8,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001537,0.8,1.0,1.965,0
226,0.4,9,4,0|2|7|8,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537,6,0|1|2|5|7|8,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537,0.667,1.0,2.056,0
229,0.4,16,6,1|3|4|5|8|9,2011_10_03_drive_0027_0000002223|2011_10_03_drive_0027_0000002225|2011_10_03_drive_0027_0000002226|2011_10_03_drive_0027_0000002227|2011_10_03_drive_0027_0000002230|2011_10_03_drive_0027_0000002231,6,1|3|4|5|8|9,2011_10_03_drive_0027_0000002223|2011_10_03_drive_0027_0000002225|2011_10_03_drive_0027_0000002226|2011_10_03_drive_0027_0000002227|2011_10_03_drive_0027_0000002230|2011_10_03_drive_0027_0000002231,1.0,1.0,0.829,0
232,0.4,12,5,1|2|7|8|10,2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002400|2011_10_03_drive_0027_0000002405|2011_10_03_drive_0027_0000002406|2011_10_03_drive_0027_0000002408,7,0|1|2|7|8|10|11,2011_10_03_drive_0027_0000002397|2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002400|2011_10_03_drive_0027_0000002405|2011_10_03_drive_0027_0000002406|2011_10_03_drive_0027_0000002408|2011_10_03_drive_0027_0000002409,0.714,1.0,0.659,0
233,0.4,10,4,0|4|5|9,2011_10_03_drive_0027_0000002452|2011_10_03_drive_0027_0000002456|2011_10_03_drive_0027_0000002457|2011_10_03_drive_0027_0000002461,5,0|4|5|8|9,2011_10_03_drive_0027_0000002452|2011_10_03_drive_0027_0000002456|2011_10_03_drive_0027_0000002457|2011_10_03_drive_0027_0000002460|2011_10_03_drive_0027_0000002461,0.8,1.0,0.9,0
235,0.4,14,6,0|2|4|5|10|11,2011_10_03_drive_0027_0000002670|2011_10_03_drive_0027_0000002674|2011_10_03_drive_0027_0000002676|2011_10_03_drive_0027_0000002677|2011_10_03_drive_0027_0000002682|2011_10_03_drive_0027_0000002683,6,0|2|4|5|10|11,2011_10_03_drive_0027_0000002670|2011_10_03_drive_0027_0000002674|2011_10_03_drive_0027_0000002676|2011_10_03_drive_0027_0000002677|2011_10_03_drive_0027_0000002682|2011_10_03_drive_0027_0000002683,1.0,1.0,3.19,0
236,0.4,8,3,0|1|2,2011_10_03_drive_0027_0000003089|2011_10_03_drive_0027_0000003091|2011_10_03_drive_0027_0000003092,3,0|1|2,2011_10_03_drive_0027_0000003089|2011_10_03_drive_0027_0000003091|2011_10_03_drive_0027_0000003092,1.0,1.0,0.923,0
238,0.4,7,3,0|4|6,2011_10_03_drive_0027_0000003346|2011_10_03_drive_0027_0000003350|2011_10_03_drive_0027_0000003352,3,0|4|6,2011_10_03_drive_0027_0000003346|2011_10_03_drive_0027_0000003350|2011_10_03_drive_0027_0000003352,1.0,1.0,1.303,0
240,0.4,13,5,1|3|7|8|12,2011_10_03_drive_0027_0000003403|2011_10_03_drive_0027_0000003405|2011_10_03_drive_0027_0000003410|2011_10_03_drive_0027_0000003411|2011_10_03_drive_0027_0000003415,5,1|3|7|8|12,2011_10_03_drive_0027_0000003403|2011_10_03_drive_0027_0000003405|2011_10_03_drive_0027_0000003410|2011_10_03_drive_0027_0000003411|2011_10_03_drive_0027_0000003415,1.0,1.0,0.128,0
241,0.4,11,4,0|1|2|8,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003493|2011_10_03_drive_0027_0000003494|2011_10_03_drive_0027_0000003500,7,0|1|2|3|4|7|8,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003493|2011_10_03_drive_0027_0000003494|2011_10_03_drive_0027_0000003495|2011_10_03_drive_0027_0000003496|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003500,0.571,1.0,1.003,0
242,0.4,17,7,0|1|7|12|13|14|15,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003493|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003504|2011_10_03_drive_0027_0000003505|2011_10_03_drive_0027_0000003506|2011_10_03_drive_0027_0000003507,13,0|1|2|4|5|7|9|11|12|13|14|15|16,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003493|2011_10_03_drive_0027_0000003494|2011_10_03_drive_0027_0000003496|2011_10_03_drive_0027_0000003497|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003501|2011_10_03_drive_0027_0000003503|2011_10_03_drive_0027_0000003504|2011_10_03_drive_0027_0000003505|2011_10_03_drive_0027_0000003506|2011_10_03_drive_0027_0000003507|2011_10_03_drive_0027_0000003508,0.538,1.0,1.71,0
243,0.4,20,8,0|1|5|12|13|14|15|17,2011_10_03_drive_0027_0000003498|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003503|2011_10_03_drive_0027_0000003510|2011_10_03_drive_0027_0000003511|2011_10_03_drive_0027_0000003512|2011_10_03_drive_0027_0000003513|2011_10_03_drive_0027_0000003515,14,0|1|2|3|5|7|9|10|12|13|14|15|16|17,2011_10_03_drive_0027_0000003498|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003500|2011_10_03_drive_0027_0000003501|2011_10_03_drive_0027_0000003503|2011_10_03_drive_0027_0000003505|2011_10_03_drive_0027_0000003507|2011_10_03_drive_0027_0000003508|2011_10_03_drive_0027_0000003510|2011_10_03_drive_0027_0000003511|2011_10_03_drive_0027_0000003512|2011_10_03_drive_0027_0000003513|2011_10_03_drive_0027_0000003514|2011_10_03_drive_0027_0000003515,0.571,1.0,5.751,0
246,0.4,8,3,2|5|6,2011_10_03_drive_0027_0000003765|2011_10_03_drive_0027_0000003768|2011_10_03_drive_0027_0000003769,4,2|5|6|7,2011_10_03_drive_0027_0000003765|2011_10_03_drive_0027_0000003768|2011_10_03_drive_0027_0000003769|2011_10_03_drive_0027_0000003770,0.75,1.0,4.971,0
247,0.4,7,3,0|1|6,2011_10_03_drive_0027_0000003766|2011_10_03_drive_0027_0000003767|2011_10_03_drive_0027_0000003772,3,0|1|6,2011_10_03_drive_0027_0000003766|2011_10_03_drive_0027_0000003767|2011_10_03_drive_0027_0000003772,1.0,1.0,3.183,0
248,0.4,14,6,2|4|6|7|9|11,2011_10_03_drive_0027_0000003837|2011_10_03_drive_0027_0000003839|2011_10_03_drive_0027_0000003841|2011_10_03_drive_0027_0000003842|2011_10_03_drive_0027_0000003844|2011_10_03_drive_0027_0000003846,12,0|1|2|3|4|6|7|9|10|11|12|13,2011_10_03_drive_0027_0000003834|2011_10_03_drive_0027_0000003835|2011_10_03_drive_0027_0000003837|2011_10_03_drive_0027_0000003838|2011_10_03_drive_0027_0000003839|2011_10_03_drive_0027_0000003841|2011_10_03_drive_0027_0000003842|2011_10_03_drive_0027_0000003844|2011_10_03_drive_0027_0000003845|2011_10_03_drive_0027_0000003846|2011_10_03_drive_0027_0000003847|2011_10_03_drive_0027_0000003848,0.5,1.0,0.094,0
249,0.4,12,5,0|3|5|7|11,2011_10_03_drive_0027_0000004384|2011_10_03_drive_0027_0000004387|2011_10_03_drive_0027_0000004389|2011_10_03_drive_0027_0000004391|2011_10_03_drive_0027_0000004395,5,0|3|5|7|11,2011_10_03_drive_0027_0000004384|2011_10_03_drive_0027_0000004387|2011_10_03_drive_0027_0000004389|2011_10_03_drive_0027_0000004391|2011_10_03_drive_0027_0000004395,1.0,1.0,0.981,0
251,0.4,8,3,0|3|7,2011_10_03_drive_0034_0000000082|2011_10_03_drive_0034_0000000085|2011_10_03_drive_0034_0000000089,3,0|3|7,2011_10_03_drive_0034_0000000082|2011_10_03_drive_0034_0000000085|2011_10_03_drive_0034_0000000089,1.0,1.0,1.718,0
252,0.4,9,4,0|3|7|8,2011_10_03_drive_0034_0000000087|2011_10_03_drive_0034_0000000090|2011_10_03_drive_0034_0000000094|2011_10_03_drive_0034_0000000095,4,0|3|7|8,2011_10_03_drive_0034_0000000087|2011_10_03_drive_0034_0000000090|2011_10_03_drive_0034_0000000094|2011_10_03_drive_0034_0000000095,1.0,1.0,2.303,0
253,0.4,8,3,2|3|7,2011_10_03_drive_0034_0000000116|2011_10_03_drive_0034_0000000117|2011_10_03_drive_0034_0000000121,4,2|3|6|7,2011_10_03_drive_0034_0000000116|2011_10_03_drive_0034_0000000117|2011_10_03_drive_0034_0000000120|2011_10_03_drive_0034_0000000121,0.75,1.0,4.216,0
254,0.4,11,4,0|1|2|9,2011_10_03_drive_0034_0000000203|2011_10_03_drive_0034_0000000204|2011_10_03_drive_0034_0000000205|2011_10_03_drive_0034_0000000212,6,0|1|2|4|8|9,2011_10_03_drive_0034_0000000203|2011_10_03_drive_0034_0000000204|2011_10_03_drive_0034_0000000205|2011_10_03_drive_0034_0000000207|2011_10_03_drive_0034_0000000211|2011_10_03_drive_0034_0000000212,0.667,1.0,4.541,0
255,0.4,10,4,2|6|8|9,2011_10_03_drive_0034_0000000226|2011_10_03_drive_0034_0000000230|2011_10_03_drive_0034_0000000232|2011_10_03_drive_0034_0000000233,4,2|6|8|9,2011_10_03_drive_0034_0000000226|2011_10_03_drive_0034_0000000230|2011_10_03_drive_0034_0000000232|2011_10_03_drive_0034_0000000233,1.0,1.0,0.661,0
256,0.4,8,3,4|5|6,2011_10_03_drive_0034_0000000271|2011_10_03_drive_0034_0000000272|2011_10_03_drive_0034_0000000273,3,4|5|6,2011_10_03_drive_0034_0000000271|2011_10_03_drive_0034_0000000272|2011_10_03_drive_0034_0000000273,1.0,1.0,0.259,0
257,0.4,12,5,3|4|6|9|11,2011_10_03_drive_0034_0000000290|2011_10_03_drive_0034_0000000291|2011_10_03_drive_0034_0000000293|2011_10_03_drive_0034_0000000296|2011_10_03_drive_0034_0000000298,5,3|4|6|9|11,2011_10_03_drive_0034_0000000290|2011_10_03_drive_0034_0000000291|2011_10_03_drive_0034_0000000293|2011_10_03_drive_0034_0000000296|2011_10_03_drive_0034_0000000298,1.0,1.0,4.865,0
258,0.4,8,3,3|4|7,2011_10_03_drive_0034_0000000312|2011_10_03_drive_0034_0000000313|2011_10_03_drive_0034_0000000316,5,3|4|5|6|7,2011_10_03_drive_0034_0000000312|2011_10_03_drive_0034_0000000313|2011_10_03_drive_0034_0000000314|2011_10_03_drive_0034_0000000315|2011_10_03_drive_0034_0000000316,0.6,1.0,1.986,0
259,0.4,7,3,1|2|5,2011_10_03_drive_0034_0000000384|2011_10_03_drive_0034_0000000385|2011_10_03_drive_0034_0000000388,4,0|1|2|5,2011_10_03_drive_0034_0000000383|2011_10_03_drive_0034_0000000384|2011_10_03_drive_0034_0000000385|2011_10_03_drive_0034_0000000388,0.75,1.0,1.348,0
260,0.4,9,4,0|1|3|5,2011_10_03_drive_0034_0000000409|2011_10_03_drive_0034_0000000410|2011_10_03_drive_0034_0000000412|2011_10_03_drive_0034_0000000414,4,0|1|3|5,2011_10_03_drive_0034_0000000409|2011_10_03_drive_0034_0000000410|2011_10_03_drive_0034_0000000412|2011_10_03_drive_0034_0000000414,1.0,1.0,4.157,0
261,0.4,7,3,0|2|4,2011_10_03_drive_0034_0000000455|2011_10_03_drive_0034_0000000457|2011_10_03_drive_0034_0000000459,3,0|2|4,2011_10_03_drive_0034_0000000455|2011_10_03_drive_0034_0000000457|2011_10_03_drive_0034_0000000459,1.0,1.0,2.005,0
262,0.4,13,5,4|7|8|9|11,2011_10_03_drive_0034_0000000490|2011_10_03_drive_0034_0000000493|2011_10_03_drive_0034_0000000494|2011_10_03_drive_0034_0000000495|2011_10_03_drive_0034_0000000497,8,3|4|7|8|9|10|11|12,2011_10_03_drive_0034_0000000489|2011_10_03_drive_0034_0000000490|2011_10_03_drive_0034_0000000493|2011_10_03_drive_0034_0000000494|2011_10_03_drive_0034_0000000495|2011_10_03_drive_0034_0000000496|2011_10_03_drive_0034_0000000497|2011_10_03_drive_0034_0000000498,0.625,1.0,0.851,0
263,0.4,13,5,2|4|5|8|12,2011_10_03_drive_0034_0000000488|2011_10_03_drive_0034_0000000490|2011_10_03_drive_0034_0000000491|2011_10_03_drive_0034_0000000494|2011_10_03_drive_0034_0000000498,7,2|3|4|5|8|11|12,2011_10_03_drive_0034_0000000488|2011_10_03_drive_0034_0000000489|2011_10_03_drive_0034_0000000490|2011_10_03_drive_0034_0000000491|2011_10_03_drive_0034_0000000494|2011_10_03_drive_0034_0000000497|2011_10_03_drive_0034_0000000498,0.714,1.0,0.674,0
264,0.4,11,4,3|5|7|10,2011_10_03_drive_0034_0000000988|2011_10_03_drive_0034_0000000990|2011_10_03_drive_0034_0000000992|2011_10_03_drive_0034_0000000995,4,3|5|7|10,2011_10_03_drive_0034_0000000988|2011_10_03_drive_0034_0000000990|2011_10_03_drive_0034_0000000992|2011_10_03_drive_0034_0000000995,1.0,1.0,1.211,0
265,0.4,11,4,0|1|6|10,2011_10_03_drive_0034_0000001740|2011_10_03_drive_0034_0000001741|2011_10_03_drive_0034_0000001746|2011_10_03_drive_0034_0000001750,4,0|1|6|10,2011_10_03_drive_0034_0000001740|2011_10_03_drive_0034_0000001741|2011_10_03_drive_0034_0000001746|2011_10_03_drive_0034_0000001750,1.0,1.0,0.869,0
266,0.4,7,3,3|4|5,2011_10_03_drive_0034_0000001962|2011_10_03_drive_0034_0000001963|2011_10_03_drive_0034_0000001964,3,3|4|5,2011_10_03_drive_0034_0000001962|2011_10_03_drive_0034_0000001963|2011_10_03_drive_0034_0000001964,1.0,1.0,2.339,0
267,0.4,13,5,0|2|3|9|11,2011_10_03_drive_0034_0000001987|2011_10_03_drive_0034_0000001989|2011_10_03_drive_0034_0000001990|2011_10_03_drive_0034_0000001996|2011_10_03_drive_0034_0000001998,8,0|1|2|3|9|10|11|12,2011_10_03_drive_0034_0000001987|2011_10_03_drive_0034_0000001988|2011_10_03_drive_0034_0000001989|2011_10_03_drive_0034_0000001990|2011_10_03_drive_0034_0000001996|2011_10_03_drive_0034_0000001997|2011_10_03_drive_0034_0000001998|2011_10_03_drive_0034_0000001999,0.625,1.0,1.554,0
268,0.4,12,5,0|2|5|9|11,2011_10_03_drive_0034_0000003287|2011_10_03_drive_0034_0000003289|2011_10_03_drive_0034_0000003292|2011_10_03_drive_0034_0000003296|2011_10_03_drive_0034_0000003298,6,0|1|2|5|9|11,2011_10_03_drive_0034_0000003287|2011_10_03_drive_0034_0000003288|2011_10_03_drive_0034_0000003289|2011_10_03_drive_0034_0000003292|2011_10_03_drive_0034_0000003296|2011_10_03_drive_0034_0000003298,0.833,1.0,0.846,0
269,0.4,13,5,4|5|6|11|12,2011_10_03_drive_0034_0000003385|2011_10_03_drive_0034_0000003386|2011_10_03_drive_0034_0000003387|2011_10_03_drive_0034_0000003392|2011_10_03_drive_0034_0000003393,5,4|5|6|11|12,2011_10_03_drive_0034_0000003385|2011_10_03_drive_0034_0000003386|2011_10_03_drive_0034_0000003387|2011_10_03_drive_0034_0000003392|2011_10_03_drive_0034_0000003393,1.0,1.0,1.1,0
270,0.4,9,4,0|4|5|6,2011_10_03_drive_0034_0000004244|2011_10_03_drive_0034_0000004248|2011_10_03_drive_0034_0000004249|2011_10_03_drive_0034_0000004250,4,0|4|5|6,2011_10_03_drive_0034_0000004244|2011_10_03_drive_0034_0000004248|2011_10_03_drive_0034_0000004249|2011_10_03_drive_0034_0000004250,1.0,1.0,1.239,0
271,0.4,10,4,2|4|5|7,2011_10_03_drive_0034_0000004540|2011_10_03_drive_0034_0000004542|2011_10_03_drive_0034_0000004543|2011_10_03_drive_0034_0000004545,4,2|4|5|7,2011_10_03_drive_0034_0000004540|2011_10_03_drive_0034_0000004542|2011_10_03_drive_0034_0000004543|2011_10_03_drive_0034_0000004545,1.0,1.0,3.505,0
272,0.4,10,4,2|3|4|9,2011_10_03_drive_0034_0000004573|2011_10_03_drive_0034_0000004574|2011_10_03_drive_0034_0000004575|2011_10_03_drive_0034_0000004580,4,2|3|4|9,2011_10_03_drive_0034_0000004573|2011_10_03_drive_0034_0000004574|2011_10_03_drive_0034_0000004575|2011_10_03_drive_0034_0000004580,1.0,1.0,0.713,0
274,0.4,17,7,0|2|5|6|9|10|13,2011_10_03_drive_0047_0000000270|2011_10_03_drive_0047_0000000272|2011_10_03_drive_0047_0000000275|2011_10_03_drive_0047_0000000276|2011_10_03_drive_0047_0000000279|2011_10_03_drive_0047_0000000280|2011_10_03_drive_0047_0000000283,7,0|2|5|6|9|10|13,2011_10_03_drive_0047_0000000270|2011_10_03_drive_0047_0000000272|2011_10_03_drive_0047_0000000275|2011_10_03_drive_0047_0000000276|2011_10_03_drive_0047_0000000279|2011_10_03_drive_0047_0000000280|2011_10_03_drive_0047_0000000283,1.0,1.0,1.821,0
2,0.4,8,3,2|6|7,2011_09_26_drive_0005_0000000079|2011_09_26_drive_0005_0000000083|2011_09_26_drive_0005_0000000084,3,2|6|7,2011_09_26_drive_0005_0000000079|2011_09_26_drive_0005_0000000083|2011_09_26_drive_0005_0000000084,1.0,1.0,0.793,0
