sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
103,0.3,14,4,0|2|5|10,2011_09_28_drive_0002_0000000058|2011_09_28_drive_0002_0000000061|2011_09_28_drive_0002_0000000064|2011_09_28_drive_0002_0000000069,3,2|5|10,2011_09_28_drive_0002_0000000061|2011_09_28_drive_0002_0000000064|2011_09_28_drive_0002_0000000069,1.0,0.75,12.322,0
105,0.3,8,2,4|6,2011_09_29_drive_0026_0000000010|2011_09_29_drive_0026_0000000014,3,2|4|6,2011_09_29_drive_0026_0000000006|2011_09_29_drive_0026_0000000010|2011_09_29_drive_0026_0000000014,0.667,1.0,0.301,0
106,0.3,8,2,3|6,2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000171,3,3|5|6,2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000169|2011_09_29_drive_0071_0000000171,0.667,1.0,1.67,0
108,0.3,17,5,4|8|9|14|16,2011_09_30_drive_0018_0000000081|2011_09_30_drive_0018_0000000085|2011_09_30_drive_0018_0000000086|2011_09_30_drive_0018_0000000091|2011_09_30_drive_0018_0000000093,3,8|14|16,2011_09_30_drive_0018_0000000085|2011_09_30_drive_0018_0000000091|2011_09_30_drive_0018_0000000093,1.0,0.6,0.888,0
109,0.3,21,6,3|4|7|8|11|16,2011_09_30_drive_0018_0000000743|2011_09_30_drive_0018_0000000744|2011_09_30_drive_0018_0000000747|2011_09_30_drive_0018_0000000748|2011_09_30_drive_0018_0000000751|2011_09_30_drive_0018_0000000756,3,3|4|8,2011_09_30_drive_0018_0000000743|2011_09_30_drive_0018_0000000744|2011_09_30_drive_0018_0000000748,1.0,0.5,0.783,0
111,0.3,21,6,0|7|10|11|16|19,2011_09_30_drive_0018_0000001484|2011_09_30_drive_0018_0000001491|2011_09_30_drive_0018_0000001494|2011_09_30_drive_0018_0000001495|2011_09_30_drive_0018_0000001500|2011_09_30_drive_0018_0000001503,3,7|10|11,2011_09_30_drive_0018_0000001491|2011_09_30_drive_0018_0000001494|2011_09_30_drive_0018_0000001495,1.0,0.5,1.029,0
112,0.3,21,6,2|3|8|9|10|18,2011_09_30_drive_0018_0000002262|2011_09_30_drive_0018_0000002263|2011_09_30_drive_0018_0000002268|2011_09_30_drive_0018_0000002269|2011_09_30_drive_0018_0000002270|2011_09_30_drive_0018_0000002278,3,0|1|2,2011_09_30_drive_0018_0000002260|2011_09_30_drive_0018_0000002261|2011_09_30_drive_0018_0000002262,0.333,0.167,2.372,0
114,0.3,9,3,2|5|6,2011_09_30_drive_0018_0000002605|2011_09_30_drive_0018_0000002608|2011_09_30_drive_0018_0000002609,3,3|5|6,2011_09_30_drive_0018_0000002606|2011_09_30_drive_0018_0000002608|2011_09_30_drive_0018_0000002609,0.667,0.667,0.758,0
115,0.3,14,4,0|1|2|13,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002662|2011_09_30_drive_0018_0000002673,3,0|1|2,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002662,1.0,0.75,1.025,0
117,0.3,7,2,1|5,2011_09_30_drive_0020_0000000223|2011_09_30_drive_0020_0000000227,3,1|5|6,2011_09_30_drive_0020_0000000223|2011_09_30_drive_0020_0000000227|2011_09_30_drive_0020_0000000228,0.667,1.0,0.892,0
118,0.3,16,5,3|7|12|13|14,2011_09_30_drive_0020_0000000846|2011_09_30_drive_0020_0000000850|2011_09_30_drive_0020_0000000855|2011_09_30_drive_0020_0000000856|2011_09_30_drive_0020_0000000857,3,7|13|14,2011_09_30_drive_0020_0000000850|2011_09_30_drive_0020_0000000856|2011_09_30_drive_0020_0000000857,1.0,0.6,2.393,0
119,0.3,7,2,3|4,2011_09_30_drive_0020_0000001044|2011_09_30_drive_0020_0000001045,3,3|4|6,2011_09_30_drive_0020_0000001044|2011_09_30_drive_0020_0000001045|2011_09_30_drive_0020_0000001047,0.667,1.0,0.904,0
120,0.3,16,5,2|6|9|14|15,2011_09_30_drive_0027_0000000107|2011_09_30_drive_0027_0000000111|2011_09_30_drive_0027_0000000114|2011_09_30_drive_0027_0000000119|2011_09_30_drive_0027_0000000120,3,2|6|15,2011_09_30_drive_0027_0000000107|2011_09_30_drive_0027_0000000111|2011_09_30_drive_0027_0000000120,1.0,0.6,3.68,0
121,0.3,18,5,1|3|4|6|7,2011_09_30_drive_0027_0000000433|2011_09_30_drive_0027_0000000435|2011_09_30_drive_0027_0000000436|2011_09_30_drive_0027_0000000438|2011_09_30_drive_0027_0000000439,3,1|3|7,2011_09_30_drive_0027_0000000433|2011_09_30_drive_0027_0000000435|2011_09_30_drive_0027_0000000439,1.0,0.6,0.743,0
122,0.3,10,3,2|6|7,2011_09_30_drive_0027_0000000442|2011_09_30_drive_0027_0000000446|2011_09_30_drive_0027_0000000447,3,2|5|6,2011_09_30_drive_0027_0000000442|2011_09_30_drive_0027_0000000445|2011_09_30_drive_0027_0000000446,0.667,0.667,6.522,0
124,0.3,15,4,1|7|11|12,2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000615|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000620,3,0|1|12,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000620,0.667,0.5,1.595,0
125,0.3,15,4,3|10|12|14,2011_09_30_drive_0027_0000000611|2011_09_30_drive_0027_0000000618|2011_09_30_drive_0027_0000000620|2011_09_30_drive_0027_0000000623,3,1|3|14,2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000611|2011_09_30_drive_0027_0000000623,0.667,0.5,0.673,0
126,0.3,27,8,3|7|15|16|18|21|22|26,2011_09_30_drive_0027_0000000617|2011_09_30_drive_0027_0000000622|2011_09_30_drive_0027_0000000630|2011_09_30_drive_0027_0000000642|2011_09_30_drive_0027_0000000644|2011_09_30_drive_0027_0000000647|2011_09_30_drive_0027_0000000648|2011_09_30_drive_0027_0000000652,3,7|15|16,2011_09_30_drive_0027_0000000622|2011_09_30_drive_0027_0000000630|2011_09_30_drive_0027_0000000642,1.0,0.375,2.205,0
127,0.3,7,2,0|4,2011_09_30_drive_0027_0000000859|2011_09_30_drive_0027_0000000863,3,0|1|4,2011_09_30_drive_0027_0000000859|2011_09_30_drive_0027_0000000860|2011_09_30_drive_0027_0000000863,0.667,1.0,0.906,0
130,0.3,16,5,2|6|7|8|15,2011_09_30_drive_0027_0000000996|2011_09_30_drive_0027_0000001000|2011_09_30_drive_0027_0000001001|2011_09_30_drive_0027_0000001002|2011_09_30_drive_0027_0000001009,3,7|10|15,2011_09_30_drive_0027_0000001001|2011_09_30_drive_0027_0000001004|2011_09_30_drive_0027_0000001009,0.667,0.4,2.92,0
132,0.3,7,2,0|4,2011_09_30_drive_0028_0000000061|2011_09_30_drive_0028_0000000065,3,0|4|6,2011_09_30_drive_0028_0000000061|2011_09_30_drive_0028_0000000065|2011_09_30_drive_0028_0000000069,0.667,1.0,1.235,0
138,0.3,9,3,1|4|7,2011_09_30_drive_0028_0000001862|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001872,3,1|4|7,2011_09_30_drive_0028_0000001862|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001872,1.0,1.0,3.988,0
139,0.3,7,2,3|4,2011_09_30_drive_0028_0000001868|2011_09_30_drive_0028_0000001870,3,3|4|6,2011_09_30_drive_0028_0000001868|2011_09_30_drive_0028_0000001870|2011_09_30_drive_0028_0000001874,0.667,1.0,1.091,0
141,0.3,15,4,4|6|10|11,2011_09_30_drive_0028_0000002478|2011_09_30_drive_0028_0000002480|2011_09_30_drive_0028_0000002485|2011_09_30_drive_0028_0000002486,3,6|10|11,2011_09_30_drive_0028_0000002480|2011_09_30_drive_0028_0000002485|2011_09_30_drive_0028_0000002486,1.0,0.75,5.646,0
142,0.3,12,4,5|6|9|10,2011_09_30_drive_0028_0000002489|2011_09_30_drive_0028_0000002490|2011_09_30_drive_0028_0000002496|2011_09_30_drive_0028_0000002499,3,3|6|9,2011_09_30_drive_0028_0000002487|2011_09_30_drive_0028_0000002490|2011_09_30_drive_0028_0000002496,0.667,0.5,2.385,0
144,0.3,11,3,0|3|10,2011_09_30_drive_0028_0000002569|2011_09_30_drive_0028_0000002572|2011_09_30_drive_0028_0000002581,3,0|3|10,2011_09_30_drive_0028_0000002569|2011_09_30_drive_0028_0000002572|2011_09_30_drive_0028_0000002581,1.0,1.0,2.468,0
146,0.3,7,2,2|6,2011_09_30_drive_0028_0000002598|2011_09_30_drive_0028_0000002604,3,4|5|6,2011_09_30_drive_0028_0000002600|2011_09_30_drive_0028_0000002602|2011_09_30_drive_0028_0000002604,0.333,0.5,1.689,0
147,0.3,8,2,2|3,2011_09_30_drive_0028_0000002883|2011_09_30_drive_0028_0000002885,3,1|2|3,2011_09_30_drive_0028_0000002881|2011_09_30_drive_0028_0000002883|2011_09_30_drive_0028_0000002885,0.667,1.0,0.904,0
148,0.3,11,3,2|3|10,2011_09_30_drive_0028_0000002970|2011_09_30_drive_0028_0000002971|2011_09_30_drive_0028_0000002985,3,2|3|10,2011_09_30_drive_0028_0000002970|2011_09_30_drive_0028_0000002971|2011_09_30_drive_0028_0000002985,1.0,1.0,0.635,0
151,0.3,8,2,0|2,2011_09_30_drive_0028_0000002968|2011_09_30_drive_0028_0000002970,3,0|1|2,2011_09_30_drive_0028_0000002968|2011_09_30_drive_0028_0000002969|2011_09_30_drive_0028_0000002970,0.667,1.0,0.713,0
153,0.3,10,3,5|6|7,2011_09_30_drive_0028_0000003222|2011_09_30_drive_0028_0000003224|2011_09_30_drive_0028_0000003226,3,5|6|8,2011_09_30_drive_0028_0000003222|2011_09_30_drive_0028_0000003224|2011_09_30_drive_0028_0000003228,0.667,0.667,1.317,0
156,0.3,10,3,1|4|7,2011_09_30_drive_0028_0000003457|2011_09_30_drive_0028_0000003460|2011_09_30_drive_0028_0000003463,3,1|4|7,2011_09_30_drive_0028_0000003457|2011_09_30_drive_0028_0000003460|2011_09_30_drive_0028_0000003463,1.0,1.0,3.655,0
157,0.3,10,3,1|5|8,2011_09_30_drive_0028_0000003462|2011_09_30_drive_0028_0000003466|2011_09_30_drive_0028_0000003469,3,1|5|9,2011_09_30_drive_0028_0000003462|2011_09_30_drive_0028_0000003466|2011_09_30_drive_0028_0000003470,0.667,0.667,1.683,0
159,0.3,8,2,2|3,2011_09_30_drive_0028_0000003711|2011_09_30_drive_0028_0000003712,3,1|3|7,2011_09_30_drive_0028_0000003710|2011_09_30_drive_0028_0000003712|2011_09_30_drive_0028_0000003718,0.333,0.5,1.221,0
169,0.3,7,2,2|4,2011_09_30_drive_0028_0000004826|2011_09_30_drive_0028_0000004829,3,0|4|6,2011_09_30_drive_0028_0000004824|2011_09_30_drive_0028_0000004829|2011_09_30_drive_0028_0000004833,0.333,0.5,1.403,0
170,0.3,7,2,5|6,2011_09_30_drive_0028_0000004831|2011_09_30_drive_0028_0000004833,3,4|5|6,2011_09_30_drive_0028_0000004829|2011_09_30_drive_0028_0000004831|2011_09_30_drive_0028_0000004833,0.667,1.0,0.411,0
172,0.3,7,2,2|4,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004954,3,2|4|6,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004954|2011_09_30_drive_0028_0000004956,0.667,1.0,1.286,0
173,0.3,12,4,5|6|7|10,2011_09_30_drive_0028_0000004955|2011_09_30_drive_0028_0000004956|2011_09_30_drive_0028_0000004958|2011_09_30_drive_0028_0000004964,3,6|7|10,2011_09_30_drive_0028_0000004956|2011_09_30_drive_0028_0000004958|2011_09_30_drive_0028_0000004964,1.0,0.75,7.157,0
174,0.3,7,2,2|4,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004954,3,2|4|5,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004954|2011_09_30_drive_0028_0000004955,0.667,1.0,0.804,0
175,0.3,10,3,0|1|9,2011_09_30_drive_0028_0000005039|2011_09_30_drive_0028_0000005040|2011_09_30_drive_0028_0000005053,3,0|1|9,2011_09_30_drive_0028_0000005039|2011_09_30_drive_0028_0000005040|2011_09_30_drive_0028_0000005053,1.0,1.0,11.78,0
177,0.3,8,2,1|5,2011_09_30_drive_0033_0000000504|2011_09_30_drive_0033_0000000508,3,0|1|5,2011_09_30_drive_0033_0000000503|2011_09_30_drive_0033_0000000504|2011_09_30_drive_0033_0000000508,0.667,1.0,0.791,0
178,0.3,11,3,0|3|7,2011_09_30_drive_0033_0000000506|2011_09_30_drive_0033_0000000509|2011_09_30_drive_0033_0000000515,3,2|4|8,2011_09_30_drive_0033_0000000508|2011_09_30_drive_0033_0000000510|2011_09_30_drive_0033_0000000517,0.0,0.0,2.147,0
183,0.3,13,4,4|5|11|12,2011_09_30_drive_0033_0000001464|2011_09_30_drive_0033_0000001465|2011_09_30_drive_0033_0000001471|2011_09_30_drive_0033_0000001472,3,4|5|11,2011_09_30_drive_0033_0000001464|2011_09_30_drive_0033_0000001465|2011_09_30_drive_0033_0000001471,1.0,0.75,0.548,0
185,0.3,9,3,4|5|7,2011_09_30_drive_0033_0000001492|2011_09_30_drive_0033_0000001493|2011_09_30_drive_0033_0000001495,3,0|4|5,2011_09_30_drive_0033_0000001488|2011_09_30_drive_0033_0000001492|2011_09_30_drive_0033_0000001493,0.667,0.667,11.563,0
186,0.3,11,3,0|3|9,2011_09_30_drive_0034_0000000035|2011_09_30_drive_0034_0000000038|2011_09_30_drive_0034_0000000044,3,0|3|9,2011_09_30_drive_0034_0000000035|2011_09_30_drive_0034_0000000038|2011_09_30_drive_0034_0000000044,1.0,1.0,1.527,0
189,0.3,10,3,7|8|9,2011_09_30_drive_0034_0000000532|2011_09_30_drive_0034_0000000533|2011_09_30_drive_0034_0000000534,3,7|8|9,2011_09_30_drive_0034_0000000532|2011_09_30_drive_0034_0000000533|2011_09_30_drive_0034_0000000534,1.0,1.0,0.469,0
190,0.3,9,3,1|5|7,2011_09_30_drive_0034_0000000527|2011_09_30_drive_0034_0000000531|2011_09_30_drive_0034_0000000533,3,1|2|7,2011_09_30_drive_0034_0000000527|2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000533,0.667,0.667,1.673,0
191,0.3,8,2,2|3,2011_09_30_drive_0034_0000000529|2011_09_30_drive_0034_0000000530,3,0|2|3,2011_09_30_drive_0034_0000000527|2011_09_30_drive_0034_0000000529|2011_09_30_drive_0034_0000000530,0.667,1.0,1.445,0
200,0.3,11,3,2|7|8,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000086|2011_10_03_drive_0027_0000000087,3,2|7|8,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000086|2011_10_03_drive_0027_0000000087,1.0,1.0,2.694,0
201,0.3,11,3,2|6|7,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000085|2011_10_03_drive_0027_0000000086,3,2|6|7,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000085|2011_10_03_drive_0027_0000000086,1.0,1.0,2.221,0
202,0.3,20,6,2|3|5|6|8|13,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000084|2011_10_03_drive_0027_0000000085|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000092,3,3|5|6,2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000084|2011_10_03_drive_0027_0000000085,1.0,0.5,1.049,0
204,0.3,16,5,2|5|7|12|14,2011_10_03_drive_0027_0000000395|2011_10_03_drive_0027_0000000398|2011_10_03_drive_0027_0000000400|2011_10_03_drive_0027_0000000405|2011_10_03_drive_0027_0000000407,3,2|7|14,2011_10_03_drive_0027_0000000395|2011_10_03_drive_0027_0000000400|2011_10_03_drive_0027_0000000407,1.0,0.6,0.597,0
205,0.3,17,5,8|9|10|12|13,2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000508|2011_10_03_drive_0027_0000000509,3,0|1|2,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000496|2011_10_03_drive_0027_0000000498,0.0,0.0,1.386,0
206,0.3,23,7,0|3|7|10|11|18|20,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000507|2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000516,3,0|3|11,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000507,1.0,0.429,0.916,0
207,0.3,28,8,3|5|7|13|15|16|18|21,2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000508|2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000516|2011_10_03_drive_0027_0000000517|2011_10_03_drive_0027_0000000519|2011_10_03_drive_0027_0000000522,3,3|13|25,2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000526,0.667,0.25,7.494,0
208,0.3,7,2,0|1,2011_10_03_drive_0027_0000000694|2011_10_03_drive_0027_0000000695,3,0|1|6,2011_10_03_drive_0027_0000000694|2011_10_03_drive_0027_0000000695|2011_10_03_drive_0027_0000000700,0.667,1.0,1.195,0
209,0.3,11,3,3|6|7,2011_10_03_drive_0027_0000000709|2011_10_03_drive_0027_0000000712|2011_10_03_drive_0027_0000000713,3,3|6|7,2011_10_03_drive_0027_0000000709|2011_10_03_drive_0027_0000000712|2011_10_03_drive_0027_0000000713,1.0,1.0,3.058,0
210,0.3,18,5,5|8|11|13|16,2011_10_03_drive_0027_0000000835|2011_10_03_drive_0027_0000000838|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000846,3,5|10|16,2011_10_03_drive_0027_0000000835|2011_10_03_drive_0027_0000000840|2011_10_03_drive_0027_0000000846,0.667,0.4,2.245,0
211,0.3,12,4,3|5|6|10,2011_10_03_drive_0027_0000000839|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000842|2011_10_03_drive_0027_0000000846,3,4|6|7,2011_10_03_drive_0027_0000000840|2011_10_03_drive_0027_0000000842|2011_10_03_drive_0027_0000000843,0.333,0.25,3.87,0
213,0.3,15,4,6|9|11|13,2011_10_03_drive_0027_0000001095|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001102,3,11|13|14,2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001102|2011_10_03_drive_0027_0000001103,0.667,0.5,0.986,0
214,0.3,10,3,2|5|6,2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001099|2011_10_03_drive_0027_0000001100,3,2|6|9,2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001103,0.667,0.667,4.735,0
215,0.3,7,2,2|6,2011_10_03_drive_0027_0000001178|2011_10_03_drive_0027_0000001182,3,4|5|6,2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181|2011_10_03_drive_0027_0000001182,0.333,0.5,1.244,0
216,0.3,15,4,6|9|12|14,2011_10_03_drive_0027_0000001186|2011_10_03_drive_0027_0000001189|2011_10_03_drive_0027_0000001192|2011_10_03_drive_0027_0000001194,3,1|9|14,2011_10_03_drive_0027_0000001181|2011_10_03_drive_0027_0000001189|2011_10_03_drive_0027_0000001194,0.667,0.5,4.828,0
218,0.3,9,3,2|5|7,2011_10_03_drive_0027_0000001251|2011_10_03_drive_0027_0000001254|2011_10_03_drive_0027_0000001256,3,1|2|7,2011_10_03_drive_0027_0000001250|2011_10_03_drive_0027_0000001251|2011_10_03_drive_0027_0000001256,0.667,0.667,1.072,0
219,0.3,15,4,0|6|7|11,2011_10_03_drive_0027_0000001344|2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001355,3,0|6|7,2011_10_03_drive_0027_0000001344|2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001351,1.0,0.75,0.765,0
220,0.3,15,4,5|7|9|13,2011_10_03_drive_0027_0000001349|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001357,3,7|9|10,2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001354,0.667,0.5,0.862,0
221,0.3,20,6,3|4|11|14|17|18,2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001358|2011_10_03_drive_0027_0000001361|2011_10_03_drive_0027_0000001364|2011_10_03_drive_0027_0000001365,3,0|3|11,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001358,0.667,0.333,4.44,0
222,0.3,12,4,0|3|10|11,2011_10_03_drive_0027_0000001526|2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537,3,0|3|11,2011_10_03_drive_0027_0000001526|2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001537,1.0,0.75,6.538,0
223,0.3,12,4,3|4|5|6,2011_10_03_drive_0027_0000001532|2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001535,3,3|5|6,2011_10_03_drive_0027_0000001532|2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001535,1.0,0.75,1.299,0
224,0.3,12,4,0|1|7|9,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001538,3,1|7|9,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001538,1.0,0.75,2.758,0
225,0.3,9,3,0|4|5,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001534,3,0|2|3,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001532,0.333,0.333,3.575,0
226,0.3,9,3,2|3|5,2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001532|2011_10_03_drive_0027_0000001534,3,0|2|5,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001534,0.667,0.667,3.044,0
229,0.3,16,5,0|6|9|10|12,2011_10_03_drive_0027_0000002222|2011_10_03_drive_0027_0000002228|2011_10_03_drive_0027_0000002231|2011_10_03_drive_0027_0000002232|2011_10_03_drive_0027_0000002235,3,0|4|10,2011_10_03_drive_0027_0000002222|2011_10_03_drive_0027_0000002226|2011_10_03_drive_0027_0000002232,0.667,0.4,1.883,0
232,0.3,12,4,0|1|5|8,2011_10_03_drive_0027_0000002397|2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002403|2011_10_03_drive_0027_0000002406,3,0|1|8,2011_10_03_drive_0027_0000002397|2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002406,1.0,0.75,1.051,0
233,0.3,10,3,1|2|7,2011_10_03_drive_0027_0000002453|2011_10_03_drive_0027_0000002454|2011_10_03_drive_0027_0000002459,3,1|2|7,2011_10_03_drive_0027_0000002453|2011_10_03_drive_0027_0000002454|2011_10_03_drive_0027_0000002459,1.0,1.0,1.073,0
235,0.3,14,4,2|3|7|13,2011_10_03_drive_0027_0000002674|2011_10_03_drive_0027_0000002675|2011_10_03_drive_0027_0000002679|2011_10_03_drive_0027_0000002685,3,7|12|13,2011_10_03_drive_0027_0000002679|2011_10_03_drive_0027_0000002684|2011_10_03_drive_0027_0000002685,0.667,0.5,3.293,0
236,0.3,8,2,1|2,2011_10_03_drive_0027_0000003091|2011_10_03_drive_0027_0000003092,3,0|1|2,2011_10_03_drive_0027_0000003089|2011_10_03_drive_0027_0000003091|2011_10_03_drive_0027_0000003092,0.667,1.0,0.869,0
238,0.3,7,2,0|4,2011_10_03_drive_0027_0000003346|2011_10_03_drive_0027_0000003350,3,0|4|6,2011_10_03_drive_0027_0000003346|2011_10_03_drive_0027_0000003350|2011_10_03_drive_0027_0000003352,0.667,1.0,1.182,0
240,0.3,13,4,1|2|4|6,2011_10_03_drive_0027_0000003403|2011_10_03_drive_0027_0000003404|2011_10_03_drive_0027_0000003406|2011_10_03_drive_0027_0000003409,3,1|2|6,2011_10_03_drive_0027_0000003403|2011_10_03_drive_0027_0000003404|2011_10_03_drive_0027_0000003409,1.0,0.75,0.881,0
241,0.3,11,3,0|1|2,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003493|2011_10_03_drive_0027_0000003494,3,0|2|8,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003494|2011_10_03_drive_0027_0000003500,0.667,0.667,1.088,0
242,0.3,17,5,0|7|9|14|15,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003501|2011_10_03_drive_0027_0000003506|2011_10_03_drive_0027_0000003507,3,3|9|15,2011_10_03_drive_0027_0000003495|2011_10_03_drive_0027_0000003501|2011_10_03_drive_0027_0000003507,0.667,0.4,2.006,0
243,0.3,20,6,1|2|3|12|18|19,2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003500|2011_10_03_drive_0027_0000003501|2011_10_03_drive_0027_0000003510|2011_10_03_drive_0027_0000003516|2011_10_03_drive_0027_0000003517,3,10|12|19,2011_10_03_drive_0027_0000003508|2011_10_03_drive_0027_0000003510|2011_10_03_drive_0027_0000003517,0.667,0.333,6.28,0
